SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,OCCUPATION_TYPE,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLAG_DOCUMENT_17,AMT_REQ_CREDIT_BUREAU_YEAR
100906,0,Cash loans,F,N,N,0,337500,814041,23931,679500,Family,Working,Secondary / secondary special,Married,House / apartment,-15113,Labourers,Business Entity Type 1,0.65177632,0.726092354,0.789880347,0,1
100907,0,Cash loans,F,Y,N,2,81000,490536,23989.5,405000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16309,,Government,,0.537108415,0.673830078,0,3
100908,0,Cash loans,F,N,Y,0,225000,781920,28215,675000,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17523,Cooking staff,Business Entity Type 3,,0.347149226,0.754406173,0,4
100909,0,Cash loans,F,N,Y,0,135000,229500,26086.5,229500,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,-20193,,XNA,,0.729238423,,0,
100911,0,Revolving loans,M,N,N,0,360000,270000,13500,270000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-8604,Core staff,Bank,0.275077607,0.731494971,0.340906426,0,1
100912,0,Cash loans,M,N,Y,2,225000,254700,16276.5,225000,Family,Commercial associate,Higher education,Married,House / apartment,-10582,Waiters/barmen staff,Business Entity Type 3,,0.296604144,0.576208836,0,2
100914,0,Cash loans,M,Y,Y,0,337500,900000,26446.5,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-21910,Core staff,Industry: type 9,,0.720063087,,0,
100915,0,Cash loans,F,N,Y,1,63000,284400,18513,225000,Family,State servant,Secondary / secondary special,Married,House / apartment,-10548,Managers,Postal,,0.533986288,0.191821602,0,2
100916,0,Cash loans,F,N,Y,1,180000,403330.5,19746,333000,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,-9927,Core staff,School,,0.724436605,0.499272015,0,1
100917,0,Cash loans,F,N,Y,0,108000,760225.5,30280.5,679500,Family,Working,Secondary / secondary special,Married,House / apartment,-15317,Sales staff,Trade: type 7,0.84008736,0.036220228,0.479448981,0,8
100919,0,Cash loans,F,N,N,0,48600,229500,16101,229500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-23039,,XNA,0.926498978,0.326506581,0.803885061,0,8
100920,0,Cash loans,M,Y,Y,3,112500,832500,24471,832500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13765,Drivers,Transport: type 3,0.522358493,0.578934157,0.643025564,0,2
100921,0,Cash loans,F,N,N,0,112500,675000,24246,675000,Other_B,Working,Secondary / secondary special,Married,House / apartment,-16860,Medicine staff,Government,,0.450330026,0.222580765,0,0
100922,0,Cash loans,F,N,Y,0,90000,238500,16726.5,238500,Family,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,-21738,,XNA,0.710199968,0.168073361,,0,1
100923,0,Cash loans,F,Y,Y,2,270000,284256,30289.5,270000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,-12333,Cleaning staff,Other,,0.265107201,0.517296581,0,3
100924,0,Cash loans,M,N,Y,0,202500,1317357,52375.5,1129500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14897,Drivers,Business Entity Type 3,,0.414028305,0.627990819,0,4
100925,0,Cash loans,F,N,N,0,99000,1288350,37669.5,1125000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-11726,Core staff,Kindergarten,0.262331703,0.598406162,,0,1
100926,0,Cash loans,F,N,N,0,90000,364896,16069.5,315000,Family,Working,Secondary / secondary special,Separated,House / apartment,-15300,Labourers,Business Entity Type 3,,0.229838024,,0,1
100927,0,Cash loans,F,N,Y,0,135000,1350000,58828.5,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16797,Sales staff,Other,,0.794523055,0.365616507,0,0
100928,0,Cash loans,M,Y,Y,1,112500,95940,9616.5,90000,Unaccompanied,Working,Higher education,Married,House / apartment,-14238,Accountants,Postal,0.290737057,0.516129094,0.350695843,0,0
100929,0,Cash loans,F,N,Y,0,81000,517500,25024.5,517500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16037,Core staff,Kindergarten,0.684299376,0.532859698,0.486653157,0,2
100930,0,Cash loans,F,N,Y,2,135000,607050,36279,562500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-14774,Labourers,Services,0.702168855,0.527254651,0.819317692,0,4
100932,0,Cash loans,F,N,Y,0,202500,675000,20668.5,675000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-18013,Labourers,Business Entity Type 3,0.669118779,0.5080102,0.590233339,0,0
100933,0,Cash loans,F,Y,Y,0,112500,162000,9297,162000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,-14259,,Business Entity Type 3,,0.753192741,,0,
100934,0,Revolving loans,F,N,Y,1,135000,180000,9000,180000,Family,Working,Higher education,Civil marriage,House / apartment,-11649,High skill tech staff,Self-employed,0.237835068,0.615395879,0.524496446,0,0
100935,0,Cash loans,M,Y,Y,0,225000,644427,27432,576000,Family,Commercial associate,Higher education,Married,House / apartment,-12406,High skill tech staff,Business Entity Type 2,0.19921701,0.729661354,0.609275667,0,1
100936,1,Cash loans,F,N,Y,0,76500,390960,16695,337500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-22167,,XNA,,0.542247483,0.218859082,0,0
100937,0,Cash loans,M,Y,Y,0,270000,450000,22018.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14740,Drivers,Business Entity Type 3,0.345475299,0.333915854,0.524496446,0,0
100938,0,Cash loans,M,Y,N,0,112500,178213.5,13932,144000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-23236,,XNA,,0.72788918,0.538862707,0,7
100939,0,Cash loans,F,N,N,0,67500,673875,19831.5,562500,Family,Working,Higher education,Married,House / apartment,-16683,Medicine staff,Medicine,0.813541251,0.435133061,0.0588259,0,4
100940,0,Cash loans,F,Y,N,0,54000,101880,10566,90000,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,-19227,Core staff,Government,,0.606074866,0.835776516,0,2
100941,0,Cash loans,F,N,Y,0,180000,508495.5,27715.5,454500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-19133,,XNA,,0.138864319,,0,
100942,0,Cash loans,F,N,Y,0,261000,503676,25848,382500,Unaccompanied,Working,Higher education,Married,House / apartment,-15301,Core staff,Kindergarten,,0.292537262,0.547810466,0,2
100943,0,Cash loans,F,N,N,0,135000,189621,14980.5,144000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16228,Sales staff,Trade: type 3,0.462859224,0.663133651,0.368968738,0,3
100944,0,Cash loans,M,N,N,1,189000,1054935,44824.5,904500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11700,Managers,School,0.271945904,0.667486768,0.174564266,0,0
100945,1,Cash loans,F,N,Y,0,202500,1210500,39046.5,1210500,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14702,,Business Entity Type 3,,0.582650399,0.445396242,0,7
100946,0,Cash loans,M,N,N,0,112500,808650,26217,675000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,-23079,,XNA,,0.265925996,0.474051289,0,2
100947,0,Cash loans,M,Y,Y,0,153000,380533.5,20772,328500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-9694,Core staff,Medicine,0.262905146,0.355776942,0.191821602,0,0
100948,0,Cash loans,M,Y,Y,0,112500,337500,16546.5,337500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-17852,,XNA,0.475248127,0.329485285,0.77008707,0,1
100949,0,Cash loans,F,N,Y,1,315000,657886.5,44140.5,621000,Other_A,Working,Secondary / secondary special,Single / not married,House / apartment,-13850,Labourers,Business Entity Type 2,0.631151952,0.55744473,,0,
100950,0,Cash loans,F,N,N,0,157500,225000,12915,225000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-11218,,Business Entity Type 3,0.503900965,0.74489816,0.517296581,0,0
100951,0,Cash loans,M,N,Y,0,112500,224136,17707.5,198000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-9455,Low-skill Labourers,Business Entity Type 3,0.120341836,0.590091422,0.380799683,0,1
100954,0,Revolving loans,F,N,Y,0,382500,585000,29250,585000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-19919,IT staff,Business Entity Type 2,,0.702065107,0.728141299,0,0
100955,0,Cash loans,F,N,Y,0,112500,101880,10053,90000,Unaccompanied,Pensioner,Lower secondary,Single / not married,House / apartment,-22321,,XNA,,0.664899711,0.504681319,0,3
100956,0,Cash loans,F,N,Y,0,157500,587623.5,32940,544500,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,-16940,Core staff,Kindergarten,,0.570907436,0.538862707,0,5
100957,0,Cash loans,F,Y,Y,0,315000,927571.5,51795,859500,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10014,,Services,0.507889219,0.524653974,,0,
100958,0,Cash loans,F,Y,Y,1,135000,533668.5,22738.5,477000,Family,Working,Secondary / secondary special,Married,House / apartment,-16656,High skill tech staff,Trade: type 6,0.670499001,0.082302829,0.712155155,0,8
100959,0,Cash loans,F,Y,Y,2,90000,225000,12334.5,225000,Family,State servant,Higher education,Married,House / apartment,-14664,,Other,0.180477071,0.435428702,0.572682505,0,2
100960,0,Cash loans,F,N,Y,0,135000,343800,16155,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-14565,Labourers,Restaurant,0.432818015,0.726209763,0.551381262,0,2
100961,0,Cash loans,M,N,Y,0,81000,360000,11434.5,360000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12024,Labourers,Industry: type 11,,0.438333772,0.733814537,0,1
100962,0,Cash loans,F,Y,N,1,135000,787131,26145,679500,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10534,High skill tech staff,Business Entity Type 3,0.245649281,0.655234164,0.718032811,0,0
100963,1,Cash loans,F,N,Y,0,112500,1002456,27009,810000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-20527,,Transport: type 4,,0.162192106,0.590233339,0,0
100964,0,Cash loans,F,N,Y,0,112500,327024,16033.5,270000,Unaccompanied,Working,Higher education,Married,House / apartment,-12956,,Medicine,0.591351664,0.642600962,,0,3
100966,0,Cash loans,F,N,Y,1,63000,47970,4873.5,45000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-13465,Cooking staff,Self-employed,,0.597359944,0.468659655,0,2
100967,0,Cash loans,M,Y,Y,0,283500,1149210,33732,1003500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-18493,Drivers,Business Entity Type 3,0.724443657,0.622836705,0.511891802,0,1
100968,0,Cash loans,F,Y,Y,1,90000,1035832.5,30415.5,904500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11083,Sales staff,Self-employed,0.278345215,0.358568499,0.72094415,0,2
100969,0,Cash loans,F,N,Y,0,216000,485640,39069,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8545,,Business Entity Type 3,,0.756240939,0.619527708,0,2
100971,1,Cash loans,F,Y,N,1,180000,948582,33736.5,679500,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11073,Accountants,Self-employed,,0.391722488,,0,
100972,0,Cash loans,F,N,Y,0,202500,1264428,37098,990000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17641,,Business Entity Type 3,,0.419907872,0.157594999,0,1
100973,0,Cash loans,F,N,Y,0,202500,970380,28503,810000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-17825,Security staff,Other,,0.418018106,0.586740009,0,7
100974,0,Cash loans,F,N,N,0,135000,219042,21793.5,193500,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,-25059,,XNA,,0.623170548,0.759712182,0,6
100975,0,Revolving loans,F,Y,Y,1,157500,225000,11250,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15981,Accountants,Self-employed,0.630336677,0.733098262,0.67224289,0,3
100976,0,Cash loans,F,Y,Y,0,126000,1008117,29475,841500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11001,Sales staff,Business Entity Type 3,0.394211816,0.322399016,,0,
100977,0,Cash loans,F,Y,Y,0,90000,900000,26316,900000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20693,,XNA,0.325348035,0.726222807,0.368968738,0,0
100978,0,Cash loans,F,Y,N,0,67500,508495.5,21541.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17899,Sales staff,Self-employed,,0.543001859,0.782607837,0,1
100979,0,Revolving loans,F,N,Y,0,157500,450000,22500,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17924,Sales staff,Trade: type 7,,0.614753891,0.664248263,0,1
100980,0,Cash loans,F,N,Y,1,81000,81000,8851.5,81000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,-10973,Sales staff,Trade: type 3,0.408382528,0.501281134,0.819317692,0,1
100981,0,Cash loans,F,N,N,0,67500,312768,13774.5,270000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21516,,XNA,,0.277666732,0.69562193,0,0
100985,0,Cash loans,M,Y,Y,1,225000,1574532,62572.5,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17468,Drivers,Business Entity Type 3,,0.439206128,,0,2
100986,0,Cash loans,M,Y,Y,0,180000,640080,29970,450000,Family,Working,Secondary / secondary special,Married,House / apartment,-17231,Drivers,Self-employed,,0.511065073,,0,0
100988,0,Cash loans,M,Y,Y,0,180000,1350000,38821.5,1350000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-8664,High skill tech staff,Business Entity Type 3,0.289988462,0.727165262,0.529889834,0,2
100989,0,Cash loans,F,Y,Y,1,112500,143910,15628.5,135000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-11869,Sales staff,Self-employed,0.540250226,0.670764381,0.75037515,0,1
100990,0,Cash loans,M,N,Y,2,157500,862560,25348.5,720000,Family,Working,Secondary / secondary special,Married,House / apartment,-14391,Drivers,Medicine,,0.278944843,0.391054977,0,2
100991,0,Cash loans,M,N,Y,1,117000,474048,20214,360000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-14601,Security staff,Business Entity Type 3,,0.606382853,0.716570245,0,2
100992,1,Cash loans,M,N,N,2,135000,203760,13396.5,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12755,Labourers,Business Entity Type 3,0.200917445,0.009571656,0.450747282,0,2
100993,0,Cash loans,F,N,Y,1,67500,765000,22495.5,765000,Family,Working,Secondary / secondary special,Married,House / apartment,-14276,Labourers,Business Entity Type 2,,0.344191494,0.560284328,0,0
100994,0,Cash loans,F,N,N,0,112500,888840,29376,675000,Family,Working,Secondary / secondary special,Single / not married,Municipal apartment,-20071,Labourers,Business Entity Type 3,,0.516953692,0.673830078,0,2
100995,0,Cash loans,F,Y,N,2,157500,450000,32877,450000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-19860,Cooking staff,Business Entity Type 3,,0.22518401,0.213966852,0,1
100996,1,Cash loans,F,N,N,1,94500,675000,26154,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,-11952,Sales staff,Other,0.713850307,0.506408734,0.130128543,0,1
100999,0,Cash loans,M,Y,N,0,450000,2125953,81108,1984500,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,-10121,High skill tech staff,Business Entity Type 1,0.386332505,0.683096919,,0,0
101000,0,Cash loans,M,N,Y,1,157500,592560,32274,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-11574,Core staff,Self-employed,,0.427736127,0.483050188,0,0
101001,0,Cash loans,F,N,N,2,157500,1024740,49428,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-12294,Sales staff,Self-employed,,0.726505322,0.691021227,0,3
101003,0,Cash loans,M,Y,Y,0,247500,407745,42943.5,382500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-14471,Managers,Business Entity Type 1,0.70556087,0.746428465,0.488455184,0,2
101004,0,Cash loans,F,Y,Y,1,112500,1215000,84694.5,1215000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-15044,Labourers,Postal,,0.301154363,0.052036407,0,2
101006,0,Revolving loans,F,N,N,0,180000,540000,27000,540000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22839,,XNA,,0.4347891,0.684827659,0,3
